date,user,message
2016. 3. 18. 오후 2:26,HL,이모티콘 
2016. 3. 18. 오후 2:27,HL,"혹시 선배들 중에 알고잇는 사람잇지 않을까요,!"
2016. 3. 18. 오후 2:27,HL,회계나 총무님
2016. 3. 18. 오후 2:28,BR,오.! 맞네요. 연락해보겠습니다.
2016. 3. 18. 오후 2:28,HL,이모티콘 
2016. 3. 18. 오후 2:33,WH,02-910-5370
2016. 3. 18. 오후 2:33,HL,이모티콘 
2016. 3. 18. 오후 2:33,HL,회장님이 알아내셧네 ㅋㅋ
2016. 3. 18. 오후 2:34,WH,홈피 교내시설 안내에 있네요...
2016. 3. 18. 오후 2:34,HL,대박.... 그게 왜 거기 잇답니까 ㅋㅋㅋㅋㅋ
2016. 3. 18. 오후 2:35,WH,교수님이 그냥 15명 보내라고 하셨으니 조교 통해서 예약하시지 않았을까 했는데....
2016. 3. 18. 오후 2:35,HL,그거부터 알아봐야대는건가요?!
2016. 3. 18. 오후 2:36,WH,혹시 모르니 연락하셔서 빅데이터 17명 예약되어 있는지 확인하시면 될듯요 ^^
2016. 3. 18. 오후 2:37,BR,다른식당 다있는데 그걸 못찾겠던데....ㅋㅋㅋㅋ 감사합니닷 ^^
2016. 3. 18. 오후 2:37,BR,네
2016. 3. 18. 오후 2:38,HL,고생이 많으셔요 ㅠ
2016. 3. 18. 오후 2:38,HL,뭐 하나하나 쉬운게 없네요 ㅋㅋ
2016. 3. 18. 오후 2:38,WH,ㅎㅎ 부탁해요~ ^__^
2016. 3. 18. 오후 2:42,BR,아공.. 교수님이 얼마전에 예약전화 하셨는데 이미 예약이 다 차있어서 못받았다고 하네요
2016. 3. 18. 오후 2:42,BR,그럼 교수님이 다른 곳을 찾으셨..겠죠?
2016. 3. 18. 오후 2:42,HL,이모티콘 
2016. 3. 18. 오후 2:42,YH,그렇겟...죠ㅠㅠ
2016. 3. 18. 오후 2:43,WH,아
2016. 3. 18. 오후 2:43,HL,거기하실려고한거보니 하셧을듯
2016. 3. 18. 오후 2:45,WH,그렇겠...죠ㅡㅡ;;
2016. 3. 18. 오후 4:36,WH,교수님께 연락왔어요... 12시 10분에 콘서트홀 앞에서 만나자고 하시네요
2016. 3. 18. 오후 4:36,KS,넵~^^
2016. 3. 18. 오후 4:36,BR,넵 ^^
2016. 3. 18. 오후 4:36,WH,후문쪽 식당으로 가신다고...
2016. 3. 18. 오후 4:37,BR,철렁했던 마음이 진정되네요 ㅎㅎ
2016. 3. 18. 오후 4:37,KS,국정원에서 보안감사 나와서 저희는 분위기가 어수선하네요
2016. 3. 18. 오후 4:37,WH,나머지 15명은 바로 담주에 하신답니다 ^^
2016. 3. 18. 오후 4:38,WH,이모티콘 으아 국정ㅇ워 ㄴ
2016. 3. 18. 오후 4:38,KS,USB 로그가 남아있는 사람있어서 ㅋㅋ 롸이트 까지 하신준도 계시고 ㅋ
2016. 3. 18. 오후 4:39,HL,이모티콘 
2016. 3. 18. 오후 4:39,HL,국정원 소리만 들어도 철렁...
2016. 3. 18. 오후 4:43,BR,오매나야..
2016. 3. 18. 오후 4:43,BR,이모티콘 
2016. 3. 18. 오후 4:45,HL,회장님은 담주에 교수님하고 식사하시는 거죠?!
2016. 3. 18. 오후 4:45,WH,넵
2016. 3. 18. 오후 4:46,HL,이모티콘 
2016. 3. 18. 오후 4:47,HL,그럼 이번주는 부회장님과 총무가 통솔해서 이동하고
2016. 3. 18. 오후 4:47,HL,담주는 회장님이 계시니까
2016. 3. 18. 오후 4:47,HL,잘 나눠졋네요 ㅋㅋㅌ
2016. 3. 18. 오후 4:48,YH,이모티콘 
2016. 3. 18. 오후 4:48,HL,이모티콘 
2016. 3. 18. 오후 5:20,BR,다~ 알고 신청하신듯요 ^^
2016. 3. 18. 오후 5:20,BR,그럼 저희 내일 8시반에 모여요?
2016. 3. 18. 오후 5:21,HL,저는 가능할거같은데요
2016. 3. 18. 오후 5:21,BR,저는......... 노력하겠습니다 ㅎㅎㅎㅎㅎ
2016. 3. 18. 오후 5:21,BR,결정되면 무조건 가야죠 ^^
2016. 3. 18. 오후 5:23,HL,이모티콘 
2016. 3. 18. 오후 5:24,YH,ㅋㅋㅋㅋㅌ
2016. 3. 18. 오후 6:19,KS,저도 갑니다~
2016. 3. 18. 오후 6:19,WH,저도 일찍 갈게요
2016. 3. 18. 오후 6:36,GM,저도 일찍 갈께요ㅎ
2016. 3. 19. 오후 8:01,YH,짜잔 현수막 풍선
2016. 3. 19. 오후 8:01,YH,좋은 소식 - 레크리에이션 내용 짤 필요는 없대요
2016. 3. 19. 오후 8:01,YH,힘든 소식 - 술 안주 우리꺼만 말고 전체꺼 다 사야 한대요
2016. 3. 19. 오후 8:01,YH,ㅋㅋㅋㅋㅋ
2016. 3. 19. 오후 8:02,HL,좋운 소식쪽에 더 가깝네요 ㅋㅋㅋㅋㅋㅋ
2016. 3. 19. 오후 8:02,WH,이모티콘 아 그래요? 다행이다...
2016. 3. 19. 오후 8:02,HL,우리에게 레크리에이션이 젤 힘든거엿는데
2016. 3. 19. 오후 8:02,HL,이모티콘 
2016. 3. 19. 오후 8:02,HL,음식이야 더 사면 대니까 ㅋㅋ
2016. 3. 19. 오후 8:02,YH,ㅋㅋㅋㅋㅋ그죠그죠
2016. 3. 19. 오후 8:02,HL,ㅋㅋㅋ 현수막 풍선 좋아요 ㅋㅋㅋ
2016. 3. 19. 오후 8:03,YH,그죠 뭔가 흔치 않아 제스탈ㅋㅋㅋ
2016. 3. 19. 오후 8:03,HL,이모티콘 
2016. 3. 19. 오후 8:04,WH,이모티콘 딱 맘에 들어요...
2016. 3. 19. 오후 8:04,KS,이모티콘 
2016. 3. 22. 오후 5:06,YH,저희 저 엠티 명단 챙기고 계신 분 있으시죠...~???
2016. 3. 22. 오후 5:14,WH,구글독스에 있지 않나요? ^^
2016. 3. 22. 오후 5:14,WH,버스 19명 / 자차 7명 ㅡ 총 26 명 참석 불참 4명
2016. 3. 22. 오후 5:17,YH,저 엑셀 형식으로 해서 3기 총무님 보내드리는 건 어떤분이 챙기고 계신가 해서요 ㅋㅋ
2016. 3. 22. 오후 5:18,YH,드디어 회비 수금 완료!
2016. 3. 22. 오후 5:28,HL,고생햇슴니당 ㅋㅋㅋ
2016. 3. 22. 오후 5:49,WH,제가 오늘 밤에 작업할게요 ^^
2016. 3. 22. 오후 6:21,HL,이모티콘 
2016. 3. 22. 오후 7:33,YH,저 학부때 과에서 이번 2월에 진행한 새터에서 소주 300병 남짓이랑 맥주 1500미리 50병 정도 남아서 저한테 더 싸게 줄까?
2016. 3. 22. 오후 7:46,HL,와우 ㅋㅋㅋㅋㅋ
2016. 3. 22. 오후 8:20,BR,대박 ㅋㅋ
2016. 3. 22. 오후 8:26,KS,노량진
2016. 3. 22. 오후 8:35,WH,우앙 엄청난데요 ㅋㅋㅋ
2016. 3. 25. 오후 6:17,YH,이모티콘 
2016. 3. 25. 오후 6:18,BR,와이
2016. 3. 25. 오후 6:18,BR,어머
2016. 3. 25. 오후 6:18,BR,이모티콘 
2016. 3. 25. 오후 6:18,HL,이모티콘 
2016. 3. 25. 오후 6:18,YH,30명?
2016. 3. 25. 오후 6:19,WH,"이모티콘 아~ 왜~ 팀파워 퍼포먼스 ㅡ.,ㅡ"
2016. 3. 25. 오후 6:21,BR,저 갑자기 회사 워크샵이 4/1에
2016. 3. 25. 오후 6:21,BR,잡힌걸로..
2016. 3. 25. 오후 6:21,YH,아니근데 이걸 어떻게 30분께 셀링하죠
2016. 3. 25. 오후 6:21,YH,ㅋㅋㅋㅋㅋㅋ
2016. 3. 25. 오후 6:23,HL,아하.... 시간도 많이 걸리고 해도 잘 모를거같은데...
2016. 3. 25. 오후 6:23,HL,다 돌아가면서 할필요가 잇을까용....
2016. 3. 25. 오후 6:23,HL,이모티콘 
2016. 3. 25. 오후 6:23,WH,아... 보람 부회장님 엠티 같이 못가시게 된간가요
2016. 3. 25. 오후 6:24,BR,ㅋㅋㅋㅋ 아뇨 죄송해요 저거 하기 싫다는 말이었어요...
2016. 3. 25. 오후 6:24,HL,1일에 장을 못보시는걸로 알아들을께요
2016. 3. 25. 오후 6:24,HL,ㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 3. 25. 오후 6:24,WH,아~ ㅋ
2016. 3. 25. 오후 6:24,BR,팀파워가 뭐예요?ㅎㅎ
2016. 3. 25. 오후 6:25,HL,몰라요 ㅋㅋㅋ 사람들 이거 들으면 보람씨 같이 일생길거같애 ㅋㅋㅋㅋㅋ
2016. 3. 25. 오후 6:25,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 해도 그냥 임원진만인사하고 30명 한꺼번에하고 퉁하든지 해야할텐데
2016. 3. 25. 오후 6:25,YH,안갈거같아요 다들
2016. 3. 25. 오후 6:25,HL,ㅋㅋㅋㅋㅋ 모른체햇다가 그날 터트려야대나?!ㅋ
2016. 3. 25. 오후 6:25,BR,우린 못하겠다 반기를 들죠.!!
2016. 3. 25. 오후 6:25,BR,ㅋㅋㅋ
2016. 3. 25. 오후 6:25,YH,그냥 화이팅! 요정도면 안되나
2016. 3. 25. 오후 6:27,YH,자기소개도 170명 앞에서 ㄷㄷ
2016. 3. 25. 오후 6:27,BR,180명 중에서 30명+타과 신입생
2016. 3. 25. 오후 6:27,GM,헐ㅠ 이름도 웃김 팀파워 퍼포먼스ㅜㅋㅋㅋ
2016. 3. 25. 오후 6:27,HL,술한잔 먹으면 다 잘 노는데 ㅋㅋㅋㅋ
2016. 3. 25. 오후 6:27,HL,굳이 저럴필요가...
2016. 3. 25. 오후 6:28,BR,신입도 다니시는분들 모르는데 다같이 하죠
2016. 3. 25. 오후 6:28,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 3. 25. 오후 6:28,BR,이모티콘 신입 인사가 뭔 의미
2016. 3. 25. 오후 6:29,HL,ㅋㅋㅋㅋㅋㅋㅋ 그러니까 저번에 회식때 이름만 말하고 앉아도 길던데
2016. 3. 25. 오후 6:29,HL,이모티콘 
2016. 3. 25. 오후 6:29,YH,ㄷㄷㄷ
2016. 3. 25. 오후 6:29,BR,그때도 우리가 더 많은데도 했잖아요 ㅎㅎ 그건 머 우리과 일이니까 한다지만 ㅋ
2016. 3. 25. 오후 6:29,BR,그래. 아니 그때 다 했잖아요.!ㅋㅋ
2016. 3. 25. 오후 6:29,BR,이모티콘 뭐러 또해
2016. 3. 25. 오후 6:29,HL,다햇음 ㅋㅋㅋㅋㅋㅋ
2016. 3. 25. 오후 6:29,HL,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅌㅌ
2016. 3. 25. 오후 6:30,HL,3기 회장님 노려보는듯 ㅋㅋ
2016. 3. 25. 오후 6:30,BR,ㅋㅋㅋㅋㅋ
2016. 3. 25. 오후 6:30,BR,누굴 노려보는지는 비밀
2016. 3. 25. 오후 6:30,HL,아.... 이런거 할거라고 말하면 다들 헉 거리실텐데 ㅋㅋㅋ
2016. 3. 25. 오후 6:32,BR,부총뮤님 말씀하신것처럼 ㅋ 당일에 알려요 ㅋㅋㅋ
2016. 3. 25. 오후 6:32,BR,머 기깔난 장기자랑을 준비할것도 아니고 ㅋ
2016. 3. 25. 오후 6:32,YH,헐
2016. 3. 25. 오후 6:32,YH,ㅋㅋㅋㅋㅋ
2016. 3. 25. 오후 6:32,YH,진짴ㅋㅋㅋ
2016. 3. 25. 오후 6:32,BR,팀파눠 퍼포먼스=장기자랑 맞죠?ㅋㅋ
2016. 3. 25. 오후 6:32,HL,팀파워를 어떻게 보여줘야...ㅋㅋㅋ
2016. 3. 25. 오후 6:33,WH,낼 다시 상의하기로 했어요... 다들 안가려고 할테니 못한다고 할게요 ㅡㅡ;;;;
2016. 3. 25. 오후 6:33,HL,이모티콘 
2016. 3. 25. 오후 6:33,HL,회장님 빠이팅!!!
2016. 3. 25. 오후 6:33,WH,이모티콘 걍 만세 삼창 할까요?
2016. 3. 25. 오후 6:33,BR,팀파워는 SQL과제물로?ㅋㅋ
2016. 3. 25. 오후 6:33,HL,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ크억....
2016. 3. 25. 오후 6:33,BR,만세삼창 좋네요 ㅎㅎ
2016. 3. 25. 오후 6:33,WH,ㅋㅋㅋㅋㅋ
2016. 3. 25. 오후 6:35,HL,팀은 구성이 어떻게....
2016. 3. 25. 오후 6:35,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 3. 25. 오후 6:35,YH,만세삼창ㅋㅋㅋㅋㅋㅋ
2016. 3. 25. 오후 6:39,HL,신입생환영회가 되어버린건가요
2016. 3. 25. 오후 6:40,HL,총엠티고 우리과 주도하에 가는거면 우리가 할거 정하면 되는거 아닌가용...ㅋㅋ 저번에 햇던거 안따라가도 될거같은뎅 ㅋ
2016. 3. 25. 오후 6:51,YH,ㅋㅋㅋㅋ 작년에 뭔 일이 있었나보내요
2016. 3. 25. 오후 6:54,HL,그러니깐요 욱하시네 ㅋㅋㅋㅋ
2016. 3. 25. 오후 7:06,YH,ㅠㅠ
2016. 3. 25. 오후 8:17,YH,1. 아침 버스 이동 시 김밥 (전체)
2016. 3. 25. 오후 8:17,YH,짜잔
2016. 3. 25. 오후 8:17,WH,빠밤~
2016. 3. 25. 오후 8:18,HL,뚜둥~
2016. 3. 25. 오후 8:18,HL,딱 정리해 올리셧네용~~
2016. 3. 25. 오후 8:18,HL,이모티콘 
2016. 3. 25. 오후 8:22,WH,이번 총인원 190명...
2016. 3. 25. 오후 8:23,WH,명찰 만드것도 일이군요 흐
2016. 3. 25. 오후 8:23,HL,어디 맡겨야 대나요 ㅋㅋㅋ
2016. 3. 25. 오후 8:25,YH,ㅋㅋㅋ ㅠㅠ
2016. 3. 25. 오후 8:25,YH,다이소 100개도 좀ㅋㅋㅋ
2016. 3. 25. 오후 8:25,HL,ㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 3. 25. 오후 8:26,HL,다이소에서 뭘 사나요 ㅋㅋㅋ
2016. 3. 25. 오후 8:26,WH,레크용 선물 포장도 해야하나요?
2016. 3. 25. 오후 8:26,HL,선물이 100개나 왜 필요한건지 ㅋㅋ
2016. 3. 25. 오후 8:26,YH,에이 아니죠
2016. 3. 25. 오후 8:26,YH,ㅋㅋㅋ포장 노노
2016. 3. 25. 오후 8:26,WH,ㅇㅋㅇㅋ
2016. 3. 25. 오후 8:27,YH,내일 김밥 주문할 데도 봐둬야겠네요
2016. 3. 25. 오후 8:28,HL,미리 얘기를 해서 아침에 찾을수 잇게 해야댈거같애여
2016. 3. 25. 오후 8:28,YH,넹넹
2016. 3. 25. 오후 8:28,HL,김밥도 상당한데여 양이 ㅋㅋㅋㅋㅋ
2016. 3. 25. 오후 8:29,YH,ㅋㅋㅋㅋㅋ 뭐가 많네요
2016. 3. 25. 오후 8:29,YH,내일 그냥 분담을 하는게 나을 거 같아요
2016. 3. 25. 오후 8:29,YH,담당 정해서 ㅋㅋㅋ
2016. 3. 25. 오후 8:29,HL,이모티콘 
2016. 3. 25. 오후 8:30,KS,저희 동네에 김밥 유명한데 있습니다
2016. 3. 25. 오후 8:30,KS,연희김밥
2016. 3. 25. 오후 8:30,HL,ㅋㅋㅋㅋㅋㅋㅋ 비싼거 아녀 ㅋㅋ
2016. 3. 25. 오후 8:31,KS,대량취급하는거보면 그렇게 비쌀서 같지는 않은데
2016. 3. 25. 오후 8:31,HL,이모티콘 
2016. 3. 25. 오후 8:32,HL,일단 저는 당일날은 저녁에 합류할지 어찌댈지 몰라서
2016. 3. 25. 오후 8:32,HL,전에 준비해야 댈것들을 도와드리겟습니당
2016. 3. 25. 오후 8:32,WH,담주 금요일에 몇시쯤 만나서 준비하실 건가요?
2016. 3. 25. 오후 8:32,HL,전날이랑 전전날이 쉬는날이라 하필
2016. 3. 25. 오후 8:33,HL,뭐 저는 아무때나 괜찮아용
2016. 3. 25. 오후 8:33,WH,ㅎㅎㅎ. 저 금요일날 휴가 냈음..
2016. 3. 25. 오후 8:33,HL,으헉......
2016. 3. 25. 오후 8:33,HL,그렇게까지....하시면... 죄송한데 ㅋㅋㅋㅋㅋㅋ
2016. 3. 25. 오후 8:34,YH,헉ㅋㅋㅋㅋ
2016. 3. 25. 오후 8:34,HL,전날 바쁘신분들은 꼭 참석 하지 않으셔도 댈거같애여 장보고 그럴거면 모든 임원진들이 다 움직일 필요도 없을거같고
2016. 3. 25. 오후 8:34,WH,준비할게 너무 많아 고생하실 거 같아서요...
2016. 3. 25. 오후 8:35,YH,일단 김밥은 연희김밥
2016. 3. 25. 오후 8:35,YH,ㅋㅋㅋㅋ
2016. 3. 25. 오후 8:35,HL,연희김밥 콜!!
2016. 3. 25. 오후 8:35,HL,이모티콘 
2016. 3. 25. 오후 8:36,WH,ㅎㅎㅎ
2016. 3. 25. 오후 8:36,WH,상봉 코스트코 옆 상봉역에 다이소 있네요...
2016. 3. 25. 오후 8:40,WH,선물도 코스트코에서 대량구매 해도 되겠네요...
2016. 3. 25. 오후 8:42,YH,술은ㅋㅋㅋ 많이 건질수 있을 거 같아요
2016. 3. 25. 오후 8:42,WH,이모티콘 
2016. 3. 25. 오후 8:44,YH,좀더사야할거같긴한데 ㅋㅋ
2016. 3. 25. 오후 8:45,YH,내일 가서말할게요 ㅋㅋㅋ 지닥에 좀 써두긴했어요
2016. 3. 25. 오후 8:47,HL,이모티콘 
2016. 3. 25. 오후 8:48,HL,술도 꽤 잇네여 ㅋㅋㅋ
2016. 3. 25. 오후 8:48,KS,지닥?
2016. 3. 25. 오후 8:50,YH,Gdoc
2016. 3. 25. 오후 8:50,KS,이모티콘 
2016. 3. 25. 오후 8:50,HL,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 3. 25. 오후 8:51,HL,우리 용어를 좀 배워애 할거같애 ㅋㅋㅋㅋㅋ
2016. 3. 25. 오후 8:51,HL,이거 뭐 프로그램 용어도 힘든데 ㅋㅋㅋ
2016. 3. 25. 오후 8:51,WH,ㅎㅎㅎ
2016. 3. 25. 오후 8:51,KS,이모티콘 
2016. 3. 25. 오후 8:51,HL,유희 언어도 배워야대서 ㅋㅋㅋ
2016. 3. 25. 오후 8:51,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 3. 25. 오후 8:51,YH,유희 언엌ㅋㅋㅋㅋㅋㅋ
2016. 3. 25. 오후 8:51,WH,ㅋㅋㅋㅋ
2016. 3. 25. 오후 8:52,HL,유희 코드?!ㅋㅋㅋ
2016. 3. 25. 오후 8:53,YH,ㅋㅋㅋㅋ 어렵지 않아요 여러분
2016. 3. 25. 오후 8:57,HL,이모티콘 
2016. 3. 25. 오후 9:19,BR,말하지 않으면 몰라요 ㅋㅋㅋ
2016. 3. 25. 오후 9:19,BR,유희언어 ㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 3. 25. 오후 9:19,HL,이모티콘 
2016. 3. 25. 오후 9:21,BR,아침김밥에 음료수도 나가야하는거죠?
2016. 3. 25. 오후 9:21,HL,물 줄라고 햇는데 ㅋㅋ
2016. 3. 25. 오후 9:22,BR,물이 제일 좋아요 ㅎ
2016. 3. 25. 오후 9:23,HL,이모티콘 
2016. 3. 25. 오후 9:23,BR,코스트코 멤버십 있으신분?
2016. 3. 25. 오후 9:23,HL,저욤!!!!
2016. 3. 25. 오후 9:23,HL,이모티콘 
2016. 3. 25. 오후 9:23,BR,오
2016. 3. 25. 오후 9:24,HL,음하하하하하하하하하ㅏ하하하핳
2016. 3. 25. 오후 9:24,BR,혼자 사시는 분이 왜 ㅎㅎㅎ
2016. 3. 25. 오후 9:24,HL,우리 어머니가 필요하시대서 ㅋㅋㅋ
2016. 3. 25. 오후 9:24,BR,ㅎㅎㅎㅎ 넹
2016. 3. 25. 오후 9:24,HL,당근 저한테 가장 필요 없는 카드 한장 버리라고 하면 그겁니다 ㅋㅋㅋㅋㅋㅋㅋ
2016. 3. 25. 오후 9:25,BR,삼성카드 있으세요? 아님 현금이 우리 회비로 모자랄거 같아서요 많이 ㅋㅋ
2016. 3. 25. 오후 9:25,HL,삼성카드 한장씩 다 가지고들 잇자나요~~~
2016. 3. 25. 오후 9:26,HL,이모티콘 
2016. 3. 25. 오후 9:26,HL,에버랜드갈때 유용하답니다~ㅋ
2016. 3. 25. 오후 9:26,BR,코슷코 카드 있는 사람의 카드여야하는건 아닌가요?ㅎㅎ
2016. 3. 25. 오후 9:26,BR,에버랜드....... 언제 가봤더라 ㅎㅎ
2016. 3. 25. 오후 9:26,HL,저에게 두번째로 필요없는 카드를 버리라 하면 이겁니다 ㅋㅋㅋㅋ
2016. 3. 25. 오후 9:26,BR,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 3. 25. 오후 9:27,HL,삼성카드는 상관 없지 싶은데용 누구껄로 써도
2016. 3. 25. 오후 9:27,HL,생전 잘 안가서 ㅋㅋㅋㅋ
2016. 3. 25. 오후 9:28,BR,그렇군요 ㅎ
2016. 3. 25. 오후 9:28,BR,저는 퇴근하고 바로 가면 7시 전에 도착해요. 혹 너무 늦으면 저는 다른걸 맡겠습니다
2016. 3. 25. 오후 9:29,HL,다들 비슷하시지 않으까 싶은데 ㅋㅋㅋ
2016. 3. 25. 오후 9:29,BR,명찰을 제가 할까요
2016. 3. 25. 오후 9:29,HL,일단 내일 상의한번 하죠 ㅋㅋ
2016. 3. 25. 오후 9:30,BR,단순노동 좋아하는데 ㅋㅋ
2016. 3. 25. 오후 9:30,BR,넹 ㅎㅎ
2016. 3. 25. 오후 9:30,HL,명찰은 어케 저희가 프린트해서 자르나요 아님 맡기나여 ㅌ
2016. 3. 25. 오후 9:30,BR,맡기는데도 있어요?ㅎㅎ
2016. 3. 25. 오후 9:31,HL,인쇄소같은데서 안하나요 ㅋㅋㅋ
2016. 3. 25. 오후 9:31,BR,전 당연히 직접프린트해서 자르는줄.. 엔틱해서리 ㅋㅋㅋ
2016. 3. 25. 오후 9:31,HL,이모티콘 
2016. 3. 25. 오후 9:32,HL,예전에 디자인 하시는 분들 보니 맡기고 가져오더라고요 ㅋㅋ
2016. 3. 25. 오후 9:33,BR,오오. 신문물 ㅎㅎ
2016. 3. 25. 오후 9:34,BR,내일 혹시 저희 또 8:30에 모이나요?ㅎ
2016. 3. 25. 오후 9:34,HL,ㅋㅋㅋㅋㅋㅋㅋ 점심먹고 회의하까요?!
2016. 3. 25. 오후 9:35,HL,아무래도 아침에 오시는 분들잇고 그래서 산만한거같기도 한데
2016. 3. 25. 오후 9:35,YH,ㅋㅋㅋ 점심때 조모임 안하세요?
2016. 3. 25. 오후 9:35,YH,조모임이 너무은근 할게많더라구요
2016. 3. 25. 오후 9:35,YH,ㅋㅋㅋㅋㅋㅋ
2016. 3. 25. 오후 9:35,YH,아침에 5층을 갈까요
2016. 3. 25. 오후 9:35,YH,ㅋㅋㅋㅋㅋㅋㅋ
2016. 3. 25. 오후 9:36,HL,이거 뭐 모임하다가 끝날거같애
2016. 3. 25. 오후 9:36,HL,삼주내내 조짜고 회의한거밖에 기억이 안나...서...ㅋㅋㅋ
2016. 3. 25. 오후 9:36,HL,아침에 5층도 괜찮겟어요 ㅋ
2016. 3. 25. 오후 9:37,HL,집 가까우신분들만 일찍 온다면 ㅋㅋㅋㅋㅋㅋㅋ
2016. 3. 25. 오후 9:37,BR,저희 점심때 3-5기 회의 하자고 하신거 같아서..
2016. 3. 25. 오후 9:37,HL,그거 끝나고 아니예여?!
2016. 3. 25. 오후 9:37,BR,이모티콘 아침 시러요
2016. 3. 25. 오후 9:37,HL,끝나고 모이자고 한거같은데
2016. 3. 25. 오후 9:37,BR,그래요?ㅋㅋㅋㅋㅋ
2016. 3. 25. 오후 9:38,HL,아닌가 ㅋㅋㅋㅋㅋ 일단 자신 없음...ㅋㅋㅋㅋㅋ
2016. 3. 25. 오후 9:39,BR,아 맞네요
2016. 3. 25. 오후 9:39,BR,사진
2016. 3. 25. 오후 9:39,KS,애버랜드도 가시고 아직 젊으시네요~ ㅋㅋㅋ
2016. 3. 25. 오후 9:39,BR,티익스프레스가 그렇게 재밌다단데
2016. 3. 25. 오후 9:40,HL,에버랜드 우리 집앞에 잇는데 용인으로 이사오고나서 한번가봣나 ㅋㅋㅋㅋㅋ
2016. 3. 25. 오후 9:41,BR,이모티콘 에버랜드 얘기하니까 가고싶네요 ㅎㅎ
2016. 3. 25. 오후 9:42,HL,엠티를 여기로 잡으까요 ㅋㅋㅋ
2016. 3. 25. 오후 9:42,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2016. 3. 25. 오후 9:42,YH,어머지각찔리네요
2016. 3. 25. 오후 9:42,HL,이모티콘 
2016. 3. 25. 오후 9:43,HL,찔리시라고 한 얘기는 아닌데 ㅋㅋㅋㅋㅋㅋ
2016. 3. 25. 오후 9:43,HL,이모티콘 
2016. 3. 25. 오후 9:50,GM,ㅋㅋㅋ그럼 점심에 모이나요? 아침에 모이나요?
2016. 3. 25. 오후 9:52,YH,저는점심이어찌될지몰라서ㅠ
2016. 3. 25. 오후 9:57,HL,어찌하까용 ㅋㅋㅋㅋ
2016. 3. 25. 오후 9:57,HL,전 하시자는데로~~
2016. 3. 25. 오후 11:03,BR,힘내서 아침에 전망좋은 5층에서 만나자고 하려했는데.. 이용시간 9시부터네요;;ㅋㅋㅋ
2016. 3. 25. 오후 11:04,HL,이모티콘 
2016. 3. 25. 오후 11:04,BR,그럼 전 다시 꾀가 나서 점심에 한표를...ㅎ
2016. 3. 25. 오후 11:04,HL,전 다수표에 한표입니다 ㅋㅋ
2016. 3. 25. 오후 11:05,YH,헉ㅋㅋㅋ
2016. 3. 25. 오후 11:07,HL,이모티콘 
2016. 3. 26. 오전 8:44,BR,그러고보니 오늘 15명 교수님이랑 점심식사있네요. 혹시 교수님께 연락받으신거 있으세요?^^
2016. 3. 26. 오전 8:55,YH,"3,4,5기 회장님들과 식사하신대요 ㅋㅋ"
2016. 3. 26. 오전 9:00,BR,네~ㅎ
2016. 3. 28. 오후 1:46,YH,깡소주 120병 맛?소주 30병 맥주 60병 콜라 30병 사이다 30병
2016. 3. 28. 오후 1:47,YH,요만큼 금욜에 병준 오빠랑  받아 오겠습니다~ 지닥에 써둘게요!
2016. 3. 28. 오후 1:47,YH,(수량 선 확인완료)
2016. 3. 28. 오후 1:47,WH,이모티콘 
2016. 3. 28. 오후 5:01,HL,이모티콘 
2016. 3. 28. 오후 5:53,YH,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
